OrderID;CustomerID;EmployeeID;OrderDate;RequiredDate;ShippedDate;ShipVia;Freight;ShipName;ShipAddress;ShipCity;ShipRegion;ShipPostalCode;ShipCountry
10839;BLONP;3;19/01/1998 00:00:00;16/02/1998 00:00:00;22/01/1998 00:00:00;3;35,4300;Tradiçao Hipermercados;Av. Inês de Castro, 414;Sao Paulo;SP;05634-030;Brazil
10840;BLONP;1;19/01/1998 00:00:00;02/03/1998 00:00:00;16/02/1998 00:00:00;2;2,7100;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
10841;BLONP;3;20/01/1998 00:00:00;17/02/1998 00:00:00;29/01/1998 00:00:00;2;424,3000;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Belgium
10842;BLONP;3;20/01/1998 00:00:00;17/02/1998 00:00:00;29/01/1998 00:00:00;3;54,4200;Tortuga Restaurante;Avda. Azteca 123;México D.F.;;05033;Mexico
10843;BLONP;1;21/01/1998 00:00:00;18/02/1998 00:00:00;26/01/1998 00:00:00;2;9,2600;Victuailles en stock;2, rue du Commerce;Lyon;;69004;France
10844;BLONP;3;21/01/1998 00:00:00;18/02/1998 00:00:00;26/01/1998 00:00:00;2;25,2200;Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria
10845;BLONP;3;21/01/1998 00:00:00;04/02/1998 00:00:00;30/01/1998 00:00:00;1;212,9800;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10846;BLONP;3;22/01/1998 00:00:00;05/03/1998 00:00:00;23/01/1998 00:00:00;3;56,4600;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Belgium
10847;BLONP;3;22/01/1998 00:00:00;05/02/1998 00:00:00;10/02/1998 00:00:00;3;487,5700;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10848;BLONP;3;23/01/1998 00:00:00;20/02/1998 00:00:00;29/01/1998 00:00:00;2;38,2400;Consolidated Holdings;Berkeley Gardens 12  Brewery;London;;WX1 6LT;UK
10849;BLONP;1;23/01/1998 00:00:00;20/02/1998 00:00:00;30/01/1998 00:00:00;2;0,5600;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Germany
10850;BLONP;3;23/01/1998 00:00:00;06/03/1998 00:00:00;30/01/1998 00:00:00;1;49,1900;Victuailles en stock;2, rue du Commerce;Lyon;;69004;France
10851;DRACD;3;26/01/1998 00:00:00;23/02/1998 00:00:00;02/02/1998 00:00:00;1;160,5500;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
10852;PICCO;3;26/01/1998 00:00:00;09/02/1998 00:00:00;30/01/1998 00:00:00;1;174,0500;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
10853;BLONP;3;27/01/1998 00:00:00;24/02/1998 00:00:00;03/02/1998 00:00:00;2;53,8300;Blauer See Delikatessen;Forsterstr. 57;Mannheim;;68306;Germany
10854;BLONP;3;27/01/1998 00:00:00;24/02/1998 00:00:00;05/02/1998 00:00:00;2;100,2200;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10855;PICCO;3;27/01/1998 00:00:00;24/02/1998 00:00:00;04/02/1998 00:00:00;1;170,9700;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
10856;BLONP;3;28/01/1998 00:00:00;25/02/1998 00:00:00;10/02/1998 00:00:00;2;58,4300;Antonio Moreno Taquería;Mataderos  2312;México D.F.;;05023;Mexico
10857;BLONP;3;28/01/1998 00:00:00;25/02/1998 00:00:00;06/02/1998 00:00:00;2;188,8500;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
10858;BLONP;3;29/01/1998 00:00:00;26/02/1998 00:00:00;03/02/1998 00:00:00;1;52,5100;La corne d'abondance;67, avenue de l'Europe;Versailles;;78000;France
10859;BLONP;3;29/01/1998 00:00:00;26/02/1998 00:00:00;02/02/1998 00:00:00;2;76,1000;Frankenversand;Berliner Platz 43;München;;80805;Germany
10860;BLONP;3;29/01/1998 00:00:00;26/02/1998 00:00:00;04/02/1998 00:00:00;3;19,2600;France restauration;54, rue Royale;Nantes;;44000;France
10861;BLONP;3;30/01/1998 00:00:00;27/02/1998 00:00:00;17/02/1998 00:00:00;2;14,9300;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
10862;BLONP;3;30/01/1998 00:00:00;13/03/1998 00:00:00;02/02/1998 00:00:00;2;53,2300;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;;60528;Germany
10863;BLONP;3;02/02/1998 00:00:00;02/03/1998 00:00:00;17/02/1998 00:00:00;2;30,2600;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10864;BLONP;1;02/02/1998 00:00:00;02/03/1998 00:00:00;09/02/1998 00:00:00;2;3,0400;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
10865;BLONP;2;02/02/1998 00:00:00;16/02/1998 00:00:00;12/02/1998 00:00:00;1;348,1400;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10866;BLONP;2;03/02/1998 00:00:00;03/03/1998 00:00:00;12/02/1998 00:00:00;1;109,1100;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
10867;BLONP;2;03/02/1998 00:00:00;17/03/1998 00:00:00;11/02/1998 00:00:00;1;1,9300;Lonesome Pine Restaurant;89 Chiaroscuro Rd.;Portland;OR;97219;USA
10868;BLONP;2;04/02/1998 00:00:00;04/03/1998 00:00:00;23/02/1998 00:00:00;2;191,2700;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
10869;BLONP;2;04/02/1998 00:00:00;04/03/1998 00:00:00;09/02/1998 00:00:00;1;143,2800;Seven Seas Imports;90 Wadhurst Rd.;London;;OX15 4NB;UK
10870;FISSA;2;04/02/1998 00:00:00;04/03/1998 00:00:00;13/02/1998 00:00:00;3;12,0400;Wolski Zajazd;ul. Filtrowa 68;Warszawa;;01-012;Poland
10871;BLONP;2;05/02/1998 00:00:00;05/03/1998 00:00:00;10/02/1998 00:00:00;2;112,2700;Bon app';12, rue des Bouchers;Marseille;;13008;France
10872;BLONP;2;05/02/1998 00:00:00;05/03/1998 00:00:00;09/02/1998 00:00:00;2;175,3200;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;Spain
10873;BLONP;2;06/02/1998 00:00:00;06/03/1998 00:00:00;09/02/1998 00:00:00;1;0,8200;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland
10874;BLONP;2;06/02/1998 00:00:00;06/03/1998 00:00:00;11/02/1998 00:00:00;2;19,5800;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;Spain
10875;BLONP;2;06/02/1998 00:00:00;06/03/1998 00:00:00;03/03/1998 00:00:00;2;32,3700;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
10876;BLONP;2;09/02/1998 00:00:00;09/03/1998 00:00:00;12/02/1998 00:00:00;3;60,4200;Bon app';12, rue des Bouchers;Marseille;;13008;France
10877;DRACD;2;09/02/1998 00:00:00;09/03/1998 00:00:00;19/02/1998 00:00:00;1;38,0600;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
10878;BLONP;2;10/02/1998 00:00:00;10/03/1998 00:00:00;12/02/1998 00:00:00;1;46,6900;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10879;BLONP;2;10/02/1998 00:00:00;10/03/1998 00:00:00;12/02/1998 00:00:00;3;8,5000;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland
10880;BLONP;2;10/02/1998 00:00:00;24/03/1998 00:00:00;18/02/1998 00:00:00;1;88,0100;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
10881;BLONP;2;11/02/1998 00:00:00;11/03/1998 00:00:00;18/02/1998 00:00:00;1;2,8400;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;;1010;Argentina
10882;BLONP;2;11/02/1998 00:00:00;11/03/1998 00:00:00;20/02/1998 00:00:00;3;23,1000;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10883;ANTON;2;12/02/1998 00:00:00;12/03/1998 00:00:00;20/02/1998 00:00:00;3;0,5300;Lonesome Pine Restaurant;89 Chiaroscuro Rd.;Portland;OR;97219;USA
10884;BLONP;2;12/02/1998 00:00:00;12/03/1998 00:00:00;13/02/1998 00:00:00;2;90,9700;Let's Stop N Shop;87 Polk St. Suite 5;San Francisco;CA;94117;USA
10885;BLONP;2;12/02/1998 00:00:00;12/03/1998 00:00:00;18/02/1998 00:00:00;3;5,6400;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Belgium
10886;DRACD;2;13/02/1998 00:00:00;13/03/1998 00:00:00;02/03/1998 00:00:00;1;4,9900;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10887;BLONP;2;13/02/1998 00:00:00;13/03/1998 00:00:00;16/02/1998 00:00:00;3;1,2500;Galería del gastronómo;Rambla de Cataluña, 23;Barcelona;;8022;Spain
10888;BLONP;2;16/02/1998 00:00:00;16/03/1998 00:00:00;23/02/1998 00:00:00;2;51,8700;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;Spain
10889;PICCO;2;16/02/1998 00:00:00;16/03/1998 00:00:00;23/02/1998 00:00:00;3;280,6100;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
10890;BLONP;2;16/02/1998 00:00:00;16/03/1998 00:00:00;18/02/1998 00:00:00;1;32,7600;Du monde entier;67, rue des Cinquante Otages;Nantes;;44000;France
10891;BLONP;2;17/02/1998 00:00:00;17/03/1998 00:00:00;19/02/1998 00:00:00;2;20,3700;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;;60528;Germany
10892;BLONP;2;17/02/1998 00:00:00;17/03/1998 00:00:00;19/02/1998 00:00:00;2;120,2700;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;;B-1180;Belgium
10893;BLONP;2;18/02/1998 00:00:00;18/03/1998 00:00:00;20/02/1998 00:00:00;2;77,7800;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Germany
10894;BLONP;2;18/02/1998 00:00:00;18/03/1998 00:00:00;20/02/1998 00:00:00;1;116,1300;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10895;BLONP;2;18/02/1998 00:00:00;18/03/1998 00:00:00;23/02/1998 00:00:00;1;162,7500;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10896;BLONP;2;19/02/1998 00:00:00;19/03/1998 00:00:00;27/02/1998 00:00:00;3;32,4500;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;;B-1180;Belgium
10897;FISSA;2;19/02/1998 00:00:00;19/03/1998 00:00:00;25/02/1998 00:00:00;2;603,5400;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
10898;BLONP;2;20/02/1998 00:00:00;20/03/1998 00:00:00;06/03/1998 00:00:00;2;1,2700;Océano Atlántico Ltda.;Ing. Gustavo Moncada 8585 Piso 20-A;Buenos Aires;;1010;Argentina
10899;BLONP;2;20/02/1998 00:00:00;20/03/1998 00:00:00;26/02/1998 00:00:00;3;1,2100;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
10900;BLONP;2;20/02/1998 00:00:00;20/03/1998 00:00:00;04/03/1998 00:00:00;2;1,6600;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
10901;BLONP;2;23/02/1998 00:00:00;23/03/1998 00:00:00;26/02/1998 00:00:00;1;62,0900;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10902;BLONP;2;23/02/1998 00:00:00;23/03/1998 00:00:00;03/03/1998 00:00:00;1;44,1500;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
10903;DRACD;2;24/02/1998 00:00:00;24/03/1998 00:00:00;04/03/1998 00:00:00;3;36,7100;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10904;BLONP;2;24/02/1998 00:00:00;24/03/1998 00:00:00;27/02/1998 00:00:00;3;162,9500;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
10905;BLONP;2;24/02/1998 00:00:00;24/03/1998 00:00:00;06/03/1998 00:00:00;2;13,7200;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
10906;FISSA;2;25/02/1998 00:00:00;11/03/1998 00:00:00;03/03/1998 00:00:00;3;26,2900;Wolski Zajazd;ul. Filtrowa 68;Warszawa;;01-012;Poland
10907;BLONP;2;25/02/1998 00:00:00;25/03/1998 00:00:00;27/02/1998 00:00:00;3;9,1900;Spécialités du monde;25, rue Lauriston;Paris;;75016;France
10908;BLONP;2;26/02/1998 00:00:00;26/03/1998 00:00:00;06/03/1998 00:00:00;2;32,9600;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy
10909;BLONP;2;26/02/1998 00:00:00;26/03/1998 00:00:00;10/03/1998 00:00:00;2;53,0500;Santé Gourmet;Erling Skakkes gate 78;Stavern;;4110;Norway
10910;BLONP;2;26/02/1998 00:00:00;26/03/1998 00:00:00;04/03/1998 00:00:00;3;38,1100;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland
10911;BLONP;2;26/02/1998 00:00:00;26/03/1998 00:00:00;05/03/1998 00:00:00;1;38,1900;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;Spain
10912;FISSA;2;26/02/1998 00:00:00;26/03/1998 00:00:00;18/03/1998 00:00:00;2;580,9100;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
10913;BLONP;2;26/02/1998 00:00:00;26/03/1998 00:00:00;04/03/1998 00:00:00;1;33,0500;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
10914;BLONP;2;27/02/1998 00:00:00;27/03/1998 00:00:00;02/03/1998 00:00:00;1;21,1900;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
10915;BLONP;2;27/02/1998 00:00:00;27/03/1998 00:00:00;02/03/1998 00:00:00;2;3,5100;Tortuga Restaurante;Avda. Azteca 123;México D.F.;;05033;Mexico
10916;BLONP;2;27/02/1998 00:00:00;27/03/1998 00:00:00;09/03/1998 00:00:00;2;63,7700;Rancho grande;Av. del Libertador 900;Buenos Aires;;1010;Argentina
10917;BLONP;2;02/03/1998 00:00:00;30/03/1998 00:00:00;11/03/1998 00:00:00;2;8,2900;Romero y tomillo;Gran Vía, 1;Madrid;;28001;Spain
10918;BLONP;2;02/03/1998 00:00:00;30/03/1998 00:00:00;11/03/1998 00:00:00;3;48,8300;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
10919;BLONP;2;02/03/1998 00:00:00;30/03/1998 00:00:00;04/03/1998 00:00:00;2;19,8000;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
10920;BLONP;2;03/03/1998 00:00:00;31/03/1998 00:00:00;09/03/1998 00:00:00;2;29,6100;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
10921;BLONP;2;03/03/1998 00:00:00;14/04/1998 00:00:00;09/03/1998 00:00:00;1;176,4800;Vaffeljernet;Smagsloget 45;Århus;;8200;Denmark
10922;DRACD;2;03/03/1998 00:00:00;31/03/1998 00:00:00;05/03/1998 00:00:00;3;62,7400;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10923;FISSA;2;03/03/1998 00:00:00;14/04/1998 00:00:00;13/03/1998 00:00:00;3;68,2600;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France
10924;BLONP;2;04/03/1998 00:00:00;01/04/1998 00:00:00;08/04/1998 00:00:00;2;151,5200;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Sweden
10925;DRACD;2;04/03/1998 00:00:00;01/04/1998 00:00:00;13/03/1998 00:00:00;1;2,2700;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10926;BLONP;2;04/03/1998 00:00:00;01/04/1998 00:00:00;11/03/1998 00:00:00;3;39,9200;Ana Trujillo Emparedados y helados;Avda. de la Constitución 2222;México D.F.;;05021;Mexico
10927;BLONP;2;05/03/1998 00:00:00;02/04/1998 00:00:00;08/04/1998 00:00:00;1;19,7900;La corne d'abondance;67, avenue de l'Europe;Versailles;;78000;France
10928;BLONP;2;05/03/1998 00:00:00;02/04/1998 00:00:00;18/03/1998 00:00:00;1;1,3600;Galería del gastronómo;Rambla de Cataluña, 23;Barcelona;;8022;Spain
10929;BLONP;2;05/03/1998 00:00:00;02/04/1998 00:00:00;12/03/1998 00:00:00;1;33,9300;Frankenversand;Berliner Platz 43;München;;80805;Germany
10930;BLONP;2;06/03/1998 00:00:00;17/04/1998 00:00:00;18/03/1998 00:00:00;3;15,5500;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Belgium
10931;BLONP;2;06/03/1998 00:00:00;20/03/1998 00:00:00;19/03/1998 00:00:00;2;13,6000;Richter Supermarkt;Starenweg 5;Genève;;1204;Switzerland
10932;BLONP;2;06/03/1998 00:00:00;03/04/1998 00:00:00;24/03/1998 00:00:00;1;134,6400;Bon app';12, rue des Bouchers;Marseille;;13008;France
10933;BLONP;2;06/03/1998 00:00:00;03/04/1998 00:00:00;16/03/1998 00:00:00;3;54,1500;Island Trading;Garden House Crowther Way;Cowes;Isle of Wight;PO31 7PJ;UK
10934;BLONP;2;09/03/1998 00:00:00;06/04/1998 00:00:00;12/03/1998 00:00:00;3;32,0100;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;;60528;Germany
10935;BLONP;2;09/03/1998 00:00:00;06/04/1998 00:00:00;18/03/1998 00:00:00;3;47,5900;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
10936;BLONP;2;09/03/1998 00:00:00;06/04/1998 00:00:00;18/03/1998 00:00:00;2;33,6800;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
10937;BLONP;2;10/03/1998 00:00:00;24/03/1998 00:00:00;13/03/1998 00:00:00;3;31,5100;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;;1010;Argentina
10938;BLONP;2;10/03/1998 00:00:00;07/04/1998 00:00:00;16/03/1998 00:00:00;2;31,8900;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10939;BLONP;2;10/03/1998 00:00:00;07/04/1998 00:00:00;13/03/1998 00:00:00;2;76,3300;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;;24100;Italy
10940;BLONP;2;11/03/1998 00:00:00;08/04/1998 00:00:00;23/03/1998 00:00:00;3;19,7700;Bon app';12, rue des Bouchers;Marseille;;13008;France
10941;BLONP;2;11/03/1998 00:00:00;08/04/1998 00:00:00;20/03/1998 00:00:00;2;400,8100;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10942;BLONP;2;11/03/1998 00:00:00;08/04/1998 00:00:00;18/03/1998 00:00:00;3;17,9500;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy
10943;BLONP;2;11/03/1998 00:00:00;08/04/1998 00:00:00;19/03/1998 00:00:00;2;2,1700;B's Beverages;Fauntleroy Circus;London;;EC2 5NT;UK
10944;BLONP;2;12/03/1998 00:00:00;26/03/1998 00:00:00;13/03/1998 00:00:00;3;52,9200;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
10945;BLONP;2;12/03/1998 00:00:00;09/04/1998 00:00:00;18/03/1998 00:00:00;1;10,2200;Morgenstern Gesundkost;Heerstr. 22;Leipzig;;04179;Germany
10946;BLONP;2;12/03/1998 00:00:00;09/04/1998 00:00:00;19/03/1998 00:00:00;2;27,2000;Vaffeljernet;Smagsloget 45;Århus;;8200;Denmark
10947;BLONP;2;13/03/1998 00:00:00;10/04/1998 00:00:00;16/03/1998 00:00:00;2;3,2600;B's Beverages;Fauntleroy Circus;London;;EC2 5NT;UK
10948;BLONP;2;13/03/1998 00:00:00;10/04/1998 00:00:00;19/03/1998 00:00:00;3;23,3900;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;Spain
10949;BLONP;2;13/03/1998 00:00:00;10/04/1998 00:00:00;17/03/1998 00:00:00;3;74,4400;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
10950;BLONP;2;16/03/1998 00:00:00;13/04/1998 00:00:00;23/03/1998 00:00:00;2;2,5000;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;;24100;Italy
10951;BLONP;2;16/03/1998 00:00:00;27/04/1998 00:00:00;07/04/1998 00:00:00;2;30,8500;Richter Supermarkt;Starenweg 5;Genève;;1204;Switzerland
10952;BLONP;2;16/03/1998 00:00:00;27/04/1998 00:00:00;24/03/1998 00:00:00;1;40,4200;Alfred's Futterkiste;Obere Str. 57;Berlin;;12209;Germany
10953;BLONP;2;16/03/1998 00:00:00;30/03/1998 00:00:00;25/03/1998 00:00:00;2;23,7200;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
10954;BLONP;2;17/03/1998 00:00:00;28/04/1998 00:00:00;20/03/1998 00:00:00;1;27,9100;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
10955;BLONP;2;17/03/1998 00:00:00;14/04/1998 00:00:00;20/03/1998 00:00:00;2;3,2600;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
10956;BLONP;2;17/03/1998 00:00:00;28/04/1998 00:00:00;20/03/1998 00:00:00;2;44,6500;Blauer See Delikatessen;Forsterstr. 57;Mannheim;;68306;Germany
10957;BLONP;2;18/03/1998 00:00:00;15/04/1998 00:00:00;27/03/1998 00:00:00;3;105,3600;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10958;BLONP;2;18/03/1998 00:00:00;15/04/1998 00:00:00;27/03/1998 00:00:00;2;49,5600;Océano Atlántico Ltda.;Ing. Gustavo Moncada 8585 Piso 20-A;Buenos Aires;;1010;Argentina
10959;BLONP;2;18/03/1998 00:00:00;29/04/1998 00:00:00;23/03/1998 00:00:00;2;4,9800;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
10960;BLONP;2;19/03/1998 00:00:00;02/04/1998 00:00:00;08/04/1998 00:00:00;1;2,0800;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10961;BLONP;2;19/03/1998 00:00:00;16/04/1998 00:00:00;30/03/1998 00:00:00;1;104,4700;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
10962;BLONP;2;19/03/1998 00:00:00;16/04/1998 00:00:00;23/03/1998 00:00:00;2;275,7900;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10963;BLONP;2;19/03/1998 00:00:00;16/04/1998 00:00:00;26/03/1998 00:00:00;3;2,7000;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;;1675;Portugal
10964;BLONP;2;20/03/1998 00:00:00;17/04/1998 00:00:00;24/03/1998 00:00:00;2;87,3800;Spécialités du monde;25, rue Lauriston;Paris;;75016;France
10965;PICCO;2;20/03/1998 00:00:00;17/04/1998 00:00:00;30/03/1998 00:00:00;3;144,3800;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
10966;BLONP;2;20/03/1998 00:00:00;17/04/1998 00:00:00;08/04/1998 00:00:00;1;27,1900;Chop-suey Chinese;Hauptstr. 31;Bern;;3012;Switzerland
10967;BLONP;2;23/03/1998 00:00:00;20/04/1998 00:00:00;02/04/1998 00:00:00;2;62,2200;Toms Spezialitäten;Luisenstr. 48;Münster;;44087;Germany
10968;BLONP;2;23/03/1998 00:00:00;20/04/1998 00:00:00;01/04/1998 00:00:00;3;74,6000;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10969;ANTON;2;23/03/1998 00:00:00;20/04/1998 00:00:00;30/03/1998 00:00:00;2;0,2100;Comércio Mineiro;Av. dos Lusíadas, 23;Sao Paulo;SP;05432-043;Brazil
10970;BLONP;2;24/03/1998 00:00:00;07/04/1998 00:00:00;24/04/1998 00:00:00;1;16,1600;Bólido Comidas preparadas;C/ Araquil, 67;Madrid;;28023;Spain
10971;BLONP;2;24/03/1998 00:00:00;21/04/1998 00:00:00;02/04/1998 00:00:00;2;121,8200;France restauration;54, rue Royale;Nantes;;44000;France
10972;ANTON;2;24/03/1998 00:00:00;21/04/1998 00:00:00;26/03/1998 00:00:00;2;0,0200;La corne d'abondance;67, avenue de l'Europe;Versailles;;78000;France
10973;BLONP;2;24/03/1998 00:00:00;21/04/1998 00:00:00;27/03/1998 00:00:00;2;15,1700;La corne d'abondance;67, avenue de l'Europe;Versailles;;78000;France
10974;BLONP;2;25/03/1998 00:00:00;08/04/1998 00:00:00;03/04/1998 00:00:00;3;12,9600;Split Rail Beer & Ale;P.O. Box 555;Lander;WY;82520;USA
10975;BLONP;2;25/03/1998 00:00:00;22/04/1998 00:00:00;27/03/1998 00:00:00;3;32,2700;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
10976;BLONP;2;25/03/1998 00:00:00;06/05/1998 00:00:00;03/04/1998 00:00:00;1;37,9700;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10977;BLONP;2;26/03/1998 00:00:00;23/04/1998 00:00:00;10/04/1998 00:00:00;3;208,5000;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
10978;BLONP;2;26/03/1998 00:00:00;23/04/1998 00:00:00;23/04/1998 00:00:00;2;32,8200;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;;B-1180;Belgium
10979;BLONP;2;26/03/1998 00:00:00;23/04/1998 00:00:00;31/03/1998 00:00:00;2;353,0700;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10980;BLONP;2;27/03/1998 00:00:00;08/05/1998 00:00:00;17/04/1998 00:00:00;1;1,2600;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
10981;DRACD;2;27/03/1998 00:00:00;24/04/1998 00:00:00;02/04/1998 00:00:00;2;193,3700;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10982;BLONP;2;27/03/1998 00:00:00;24/04/1998 00:00:00;08/04/1998 00:00:00;1;14,0100;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
10983;BLONP;2;27/03/1998 00:00:00;24/04/1998 00:00:00;06/04/1998 00:00:00;2;657,5400;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10984;BLONP;2;30/03/1998 00:00:00;27/04/1998 00:00:00;03/04/1998 00:00:00;3;211,2200;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10985;FISSA;2;30/03/1998 00:00:00;27/04/1998 00:00:00;02/04/1998 00:00:00;1;91,5100;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
